,min,x,y,xG,team,player,result,situation,season,date,match_id,player_assisted,lastAction
8,68,0.8680000305175781,0.5879999923706055,0.396023541688919,RasenBallsport Leipzig,Emil Forsberg,MissedShots,OpenPlay,2021,2022-04-10 17:30:00,17775,Dominik Szoboszlai,Pass
9,73,0.909000015258789,0.6959999847412109,0.0774346217513084,RasenBallsport Leipzig,Dominik Szoboszlai,MissedShots,OpenPlay,2021,2022-04-10 17:30:00,17775,,BallRecovery
10,82,0.8880000305175781,0.4520000076293945,0.1374874114990234,RasenBallsport Leipzig,Dani Olmo,MissedShots,OpenPlay,2021,2022-04-10 17:30:00,17775,,TakeOn
11,39,0.8430000305175781,0.3990000152587891,0.0578773096203804,Hoffenheim,Andrej Kramaric,BlockedShot,SetPiece,2021,2022-04-10 17:30:00,17775,Ihlas Bebou,Pass
12,79,0.8530000305175781,0.265,0.0252466145902872,Hoffenheim,Robert Skov,BlockedShot,OpenPlay,2021,2022-04-10 17:30:00,17775,Angelo Stiller,Pass
13,88,0.8469999694824218,0.505,0.0879134535789489,Hoffenheim,Robert Skov,BlockedShot,OpenPlay,2021,2022-04-10 17:30:00,17775,Jacob Bruun Larsen,Pass
0,13,0.92,0.534000015258789,0.3382870852947235,Hoffenheim,Kevin Akpoguma,Goal,OpenPlay,2021,2021-08-22 13:30:00,17532,Angelo Stiller,Cross
1,22,0.7469999694824219,0.445,0.0210636705160141,Hoffenheim,Jacob Bruun Larsen,SavedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Angelo Stiller,BallRecovery
2,29,0.8819999694824219,0.53,0.3861954510211944,Hoffenheim,Jacob Bruun Larsen,Goal,OpenPlay,2021,2021-08-22 13:30:00,17532,Andrej Kramaric,Throughball
3,41,0.7040000152587891,0.6809999847412109,0.0180388428270816,Hoffenheim,David Raum,MissedShots,OpenPlay,2021,2021-08-22 13:30:00,17532,Angelo Stiller,Pass
4,53,0.904000015258789,0.5059999847412109,0.135681539773941,Hoffenheim,Munas Dabbur,BlockedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Kevin Akpoguma,Pass
5,66,0.8140000152587891,0.4820000076293945,0.0555130206048488,Hoffenheim,Sebastian Rudy,MissedShots,OpenPlay,2021,2021-08-22 13:30:00,17532,Sargis Adamyan,Pass
6,82,0.7140000152587891,0.51,0.0122354347258806,Hoffenheim,David Raum,BlockedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,,None
7,9,0.91,0.49,0.1183690801262855,Union Berlin,Niko Gießelmann,SavedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Julian Ryerson,Cross
8,9,0.95,0.47,0.6218698024749756,Union Berlin,Niko Gießelmann,Goal,OpenPlay,2021,2021-08-22 13:30:00,17532,,Rebound
9,16,0.7330000305175781,0.6559999847412109,0.0454719401895999,Union Berlin,Max Kruse,ShotOnPost,DirectFreekick,2021,2021-08-22 13:30:00,17532,,Standard
10,16,0.799000015258789,0.499000015258789,0.0299813728779554,Union Berlin,Rani Khedira,BlockedShot,SetPiece,2021,2021-08-22 13:30:00,17532,,Rebound
11,16,0.855,0.4220000076293945,0.0092977136373519,Union Berlin,Marvin Friedrich,MissedShots,SetPiece,2021,2021-08-22 13:30:00,17532,Niko Gießelmann,Aerial
12,19,0.916999969482422,0.3509999847412109,0.3439211249351501,Union Berlin,Taiwo Awoniyi,SavedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Max Kruse,Throughball
13,46,0.8530000305175781,0.3959999847412109,0.1059009730815887,Union Berlin,Taiwo Awoniyi,SavedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Max Kruse,Throughball
14,46,0.9309999847412108,0.375,0.347987025976181,Union Berlin,Taiwo Awoniyi,Goal,OpenPlay,2021,2021-08-22 13:30:00,17532,,Rebound
15,62,0.8490000152587891,0.505,0.0909821540117263,Union Berlin,Max Kruse,SavedShot,OpenPlay,2021,2021-08-22 13:30:00,17532,Taiwo Awoniyi,Pass
16,69,0.911999969482422,0.5329999923706055,0.0329730436205863,Union Berlin,Marvin Friedrich,SavedShot,FromCorner,2021,2021-08-22 13:30:00,17532,Max Kruse,Aerial
17,73,0.958000030517578,0.47,0.6527451872825623,Union Berlin,Rani Khedira,SavedShot,FromCorner,2021,2021-08-22 13:30:00,17532,Marvin Friedrich,Pass
18,86,0.9,0.349000015258789,0.0635478794574737,Union Berlin,Cedric Teuchert,MissedShots,SetPiece,2021,2021-08-22 13:30:00,17532,Max Kruse,Chipped
0,15,0.0279999995231628,0.5940000152587891,0.0,Union Berlin,Timo Baumgartl,OwnGoal,OpenPlay,2021,2022-01-15 14:30:00,17684,,Challenge
1,16,0.916999969482422,0.4429999923706054,0.4656165242195129,Union Berlin,Max Kruse,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,,None
2,16,0.965999984741211,0.555,0.6089591383934021,Union Berlin,Grischa Prömel,SavedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,Max Kruse,Rebound
3,21,0.919000015258789,0.5790000152587891,0.0672168955206871,Union Berlin,Andreas Voglsammer,Goal,OpenPlay,2021,2022-01-15 14:30:00,17684,Bastian Oczipka,Cross
4,28,0.8480000305175781,0.3659999847412109,0.0194283369928598,Union Berlin,Andreas Voglsammer,MissedShots,SetPiece,2021,2022-01-15 14:30:00,17684,,Aerial
5,53,0.933000030517578,0.4659999847412109,0.0730685442686081,Union Berlin,Andreas Voglsammer,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,Bastian Oczipka,Aerial
6,70,0.9230000305175782,0.5059999847412109,0.0727205574512481,Union Berlin,Sheraldo Becker,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,Bastian Oczipka,Aerial
7,72,0.919000015258789,0.5720000076293945,0.1348991692066192,Union Berlin,Max Kruse,BlockedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,Sheraldo Becker,Pass
8,72,0.9590000152587892,0.5109999847412109,0.602057695388794,Union Berlin,Grischa Prömel,Goal,OpenPlay,2021,2022-01-15 14:30:00,17684,,Rebound
9,89,0.8959999847412109,0.6519999694824219,0.0876336991786956,Union Berlin,Genki Haraguchi,SavedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,Sheraldo Becker,Pass
10,4,0.850999984741211,0.6890000152587891,0.0412325970828533,Hoffenheim,David Raum,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,Munas Dabbur,Pass
11,10,0.9280000305175782,0.499000015258789,0.0676863193511962,Hoffenheim,Stefan Posch,SavedShot,FromCorner,2021,2022-01-15 14:30:00,17684,Chris Richards,HeadPass
12,25,0.9440000152587892,0.5,0.1360462605953216,Hoffenheim,Chris Richards,BlockedShot,FromCorner,2021,2022-01-15 14:30:00,17684,Dennis Geiger,Cross
13,39,0.855,0.4540000152587891,0.0719445571303367,Hoffenheim,Christoph Baumgartner,BlockedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,,None
14,51,0.825999984741211,0.6969999694824218,0.030598010867834,Hoffenheim,Andrej Kramaric,SavedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,David Raum,Pass
15,55,0.789000015258789,0.4659999847412109,0.0575618594884872,Hoffenheim,Munas Dabbur,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,Ihlas Bebou,TakeOn
16,75,0.8490000152587891,0.3089999961853027,0.0330661423504352,Hoffenheim,Christoph Baumgartner,SavedShot,OpenPlay,2021,2022-01-15 14:30:00,17684,Kevin Vogt,Pass
17,77,0.915,0.67,0.0501259565353393,Hoffenheim,Jacob Bruun Larsen,SavedShot,FromCorner,2021,2022-01-15 14:30:00,17684,Dennis Geiger,Pass
18,77,0.759000015258789,0.4520000076293945,0.0250306092202663,Hoffenheim,Stefan Posch,MissedShots,OpenPlay,2021,2022-01-15 14:30:00,17684,Jacob Bruun Larsen,Pass
19,81,0.750999984741211,0.354000015258789,0.0555768422782421,Hoffenheim,Andrej Kramaric,BlockedShot,DirectFreekick,2021,2022-01-15 14:30:00,17684,,Standard
20,92,0.911999969482422,0.4520000076293945,0.0460009910166263,Hoffenheim,Jacob Bruun Larsen,MissedShots,SetPiece,2021,2022-01-15 14:30:00,17684,Andrej Kramaric,Foul
0,7,0.7709999847412109,0.5870000076293945,0.0170477982610464,VfB Stuttgart,Orel Mangala,BlockedShot,FromCorner,2021,2021-10-02 13:30:00,17574,Chris Führich,Tackle
1,8,0.7959999847412109,0.5359999847412109,0.029966689646244,VfB Stuttgart,Orel Mangala,MissedShots,FromCorner,2021,2021-10-02 13:30:00,17574,,None
2,8,0.8819999694824219,0.5720000076293945,0.0134968366473913,VfB Stuttgart,Marc-Oliver Kempf,MissedShots,FromCorner,2021,2021-10-02 13:30:00,17574,Tanguy Coulibaly,Aerial
3,17,0.905,0.710999984741211,0.0434673354029655,VfB Stuttgart,Chris Führich,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Omar Marmoush,Pass
4,17,0.8980000305175782,0.4929999923706055,0.0656585842370987,VfB Stuttgart,Marc-Oliver Kempf,Goal,FromCorner,2021,2021-10-02 13:30:00,17574,Omar Marmoush,Cross
5,23,0.8880000305175781,0.5359999847412109,0.0452049262821674,VfB Stuttgart,Waldemar Anton,MissedShots,FromCorner,2021,2021-10-02 13:30:00,17574,Omar Marmoush,Cross
6,24,0.8680000305175781,0.3920000076293945,0.1204242780804634,VfB Stuttgart,Orel Mangala,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Marc-Oliver Kempf,TakeOn
7,30,0.8669999694824219,0.5629999923706055,0.034008651971817,VfB Stuttgart,Atakan Karazor,MissedShots,FromCorner,2021,2021-10-02 13:30:00,17574,,Aerial
8,38,0.9569999694824218,0.6509999847412109,0.092123843729496,VfB Stuttgart,Omar Marmoush,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,,Dispossessed
9,49,0.7530000305175781,0.5640000152587891,0.0287325847893953,VfB Stuttgart,Omar Marmoush,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,Chris Führich,Pass
10,56,0.916999969482422,0.3340000152587891,0.0226701572537422,VfB Stuttgart,Konstantinos Mavropanos,BlockedShot,SetPiece,2021,2021-10-02 13:30:00,17574,Borna Sosa,Cross
11,59,0.8490000152587891,0.3990000152587891,0.0832896009087562,VfB Stuttgart,Konstantinos Mavropanos,Goal,OpenPlay,2021,2021-10-02 13:30:00,17574,,BallRecovery
12,77,0.7959999847412109,0.4809999847412109,0.0833707302808761,VfB Stuttgart,Tanguy Coulibaly,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Atakan Karazor,TakeOn
13,80,0.8490000152587891,0.385,0.0875880271196365,VfB Stuttgart,Roberto Massimo,Goal,OpenPlay,2021,2021-10-02 13:30:00,17574,Tanguy Coulibaly,Pass
14,1,0.860999984741211,0.545,0.0295968167483806,Hoffenheim,Andrej Kramaric,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Pavel Kaderábek,Chipped
15,2,0.76,0.5479999923706055,0.0263515952974557,Hoffenheim,Dennis Geiger,BlockedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,,BallTouch
16,15,0.774000015258789,0.5659999847412109,0.0297616049647331,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,Florian Grillitsch,Pass
17,16,0.925,0.3670000076293945,0.3309361338615417,Hoffenheim,Ihlas Bebou,ShotOnPost,OpenPlay,2021,2021-10-02 13:30:00,17574,Diadie Samassékou,TakeOn
18,26,0.889000015258789,0.37,0.0707027316093444,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,Ihlas Bebou,Pass
19,32,0.9180000305175782,0.6809999847412109,0.055041030049324,Hoffenheim,Andrej Kramaric,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Sargis Adamyan,Pass
20,37,0.889000015258789,0.7559999847412109,0.0536323189735412,Hoffenheim,Andrej Kramaric,BlockedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Diadie Samassékou,TakeOn
21,46,0.735,0.5659999847412109,0.0155807025730609,Hoffenheim,Florian Grillitsch,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,,None
22,49,0.7619999694824219,0.7290000152587891,0.0179351139813661,Hoffenheim,Sargis Adamyan,SavedShot,OpenPlay,2021,2021-10-02 13:30:00,17574,Andrej Kramaric,Pass
23,62,0.921999969482422,0.4820000076293945,0.1371162086725235,Hoffenheim,Ihlas Bebou,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,David Raum,Cross
24,67,0.945,0.4870000076293945,0.1407897919416427,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,David Raum,Chipped
25,83,0.85,0.7530000305175781,0.0193599257618188,Hoffenheim,Jacob Bruun Larsen,Goal,OpenPlay,2021,2021-10-02 13:30:00,17574,Kevin Vogt,Chipped
26,92,0.901999969482422,0.4570000076293945,0.0514308214187622,Hoffenheim,Kevin Akpoguma,MissedShots,OpenPlay,2021,2021-10-02 13:30:00,17574,Andrej Kramaric,Aerial
0,4,0.8719999694824219,0.63,0.0360301844775676,Hoffenheim,David Raum,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Christoph Baumgartner,Cross
1,4,0.7440000152587891,0.5320000076293945,0.0153808081522583,Hoffenheim,Dennis Geiger,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,,Rebound
2,4,0.9469999694824218,0.4629999923706054,0.1338988244533538,Hoffenheim,Ihlas Bebou,MissedShots,OpenPlay,2021,2022-02-25 19:30:00,17726,Andrej Kramaric,Chipped
3,14,0.955999984741211,0.5279999923706055,0.1183530688285827,Hoffenheim,Pavel Kaderábek,BlockedShot,SetPiece,2021,2022-02-25 19:30:00,17726,Andrej Kramaric,Aerial
4,19,0.9540000152587892,0.51,0.5800995826721191,Hoffenheim,Benjamin Hübner,SavedShot,SetPiece,2021,2022-02-25 19:30:00,17726,Andrej Kramaric,Cross
5,19,0.983000030517578,0.5209999847412109,0.9567831754684448,Hoffenheim,Pavel Kaderábek,ShotOnPost,SetPiece,2021,2022-02-25 19:30:00,17726,,Rebound
6,33,0.785,0.3139999961853027,0.0182155482470989,Hoffenheim,Stefan Posch,SavedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,,None
7,38,0.9740000152587892,0.5690000152587891,0.1194086298346519,Hoffenheim,Benjamin Hübner,MissedShots,FromCorner,2021,2022-02-25 19:30:00,17726,David Raum,Cross
8,39,0.8440000152587891,0.2870000076293945,0.0350585468113422,Hoffenheim,Christoph Baumgartner,SavedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Pavel Kaderábek,BallRecovery
9,40,0.865999984741211,0.5690000152587891,0.0746368542313575,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2022-02-25 19:30:00,17726,,None
10,42,0.9490000152587892,0.49,0.4544462561607361,Hoffenheim,Ihlas Bebou,BlockedShot,FromCorner,2021,2022-02-25 19:30:00,17726,Christoph Baumgartner,Cross
11,46,0.855,0.2560000038146973,0.028135797008872,Hoffenheim,Ihlas Bebou,SavedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Florian Grillitsch,Pass
12,66,0.933000030517578,0.5270000076293946,0.1290133595466613,Hoffenheim,Ihlas Bebou,MissedShots,OpenPlay,2021,2022-02-25 19:30:00,17726,David Raum,Cross
13,68,0.8719999694824219,0.2929999923706055,0.018004722893238,Hoffenheim,Ihlas Bebou,BlockedShot,FromCorner,2021,2022-02-25 19:30:00,17726,,Aerial
14,84,0.885,0.2389999961853027,0.0215168371796607,Hoffenheim,Christoph Baumgartner,Goal,OpenPlay,2021,2022-02-25 19:30:00,17726,Sebastian Rudy,Pass
15,89,0.899000015258789,0.4970000076293945,0.4700651466846466,Hoffenheim,Christoph Baumgartner,Goal,OpenPlay,2021,2022-02-25 19:30:00,17726,,None
16,7,0.759000015258789,0.5570000076293945,0.0187275875359773,VfB Stuttgart,Omar Marmoush,MissedShots,FromCorner,2021,2022-02-25 19:30:00,17726,,None
17,17,0.97,0.6270000076293946,0.0718410611152648,VfB Stuttgart,Tiago Tomás,SavedShot,SetPiece,2021,2022-02-25 19:30:00,17726,,BallTouch
18,18,0.9690000152587892,0.5359999847412109,0.8288862109184265,VfB Stuttgart,Chris Führich,ShotOnPost,OpenPlay,2021,2022-02-25 19:30:00,17726,Tiago Tomás,Pass
19,20,0.805,0.5970000076293945,0.034584641456604,VfB Stuttgart,Chris Führich,MissedShots,OpenPlay,2021,2022-02-25 19:30:00,17726,Pascal Stenzel,Chipped
20,28,0.9009999847412108,0.39,0.0708867460489273,VfB Stuttgart,Omar Marmoush,SavedShot,SetPiece,2021,2022-02-25 19:30:00,17726,,None
21,52,0.8590000152587891,0.74,0.0304062291979789,VfB Stuttgart,Philipp Förster,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Sasa Kalajdzic,Pass
22,57,0.9740000152587892,0.5470000076293945,0.558292031288147,VfB Stuttgart,Wataru Endo,Goal,FromCorner,2021,2022-02-25 19:30:00,17726,Sasa Kalajdzic,HeadPass
23,59,0.8440000152587891,0.625,0.0807955041527748,VfB Stuttgart,Philipp Förster,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Hiroki Ito,Pass
24,86,0.89,0.7090000152587891,0.043801262974739,VfB Stuttgart,Erik Thommy,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Sasa Kalajdzic,Pass
25,88,0.889000015258789,0.3079999923706055,0.0315392091870307,VfB Stuttgart,Wataru Endo,MissedShots,SetPiece,2021,2022-02-25 19:30:00,17726,Erik Thommy,Pass
26,91,0.8640000152587891,0.7180000305175781,0.0336575433611869,VfB Stuttgart,Erik Thommy,BlockedShot,OpenPlay,2021,2022-02-25 19:30:00,17726,Philipp Förster,Pass
27,91,0.715,0.445,0.0153898205608129,VfB Stuttgart,Konstantinos Mavropanos,MissedShots,OpenPlay,2021,2022-02-25 19:30:00,17726,,Rebound
28,93,0.865999984741211,0.5479999923706055,0.0210835058242082,VfB Stuttgart,Konstantinos Mavropanos,SavedShot,FromCorner,2021,2022-02-25 19:30:00,17726,Erik Thommy,Cross
0,4,0.925,0.45,0.0985630378127098,Hoffenheim,Pavel Kaderábek,BlockedShot,FromCorner,2021,2021-09-25 13:30:00,17566,David Raum,Cross
1,8,0.8119999694824219,0.524000015258789,0.0346428640186786,Hoffenheim,Andrej Kramaric,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Christoph Baumgartner,HeadPass
2,26,0.901999969482422,0.409000015258789,0.0478846840560436,Hoffenheim,Ihlas Bebou,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Pavel Kaderábek,Cross
3,27,0.9280000305175782,0.504000015258789,0.1085865348577499,Hoffenheim,Christoph Baumgartner,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Sargis Adamyan,Cross
4,36,0.889000015258789,0.47,0.0221506152302026,Hoffenheim,Ihlas Bebou,MissedShots,SetPiece,2021,2021-09-25 13:30:00,17566,David Raum,Aerial
5,38,0.855999984741211,0.700999984741211,0.0236138086766004,Hoffenheim,Andrej Kramaric,MissedShots,FromCorner,2021,2021-09-25 13:30:00,17566,David Raum,TakeOn
6,46,0.945,0.4529999923706054,0.3276004195213318,Hoffenheim,Andrej Kramaric,Goal,FromCorner,2021,2021-09-25 13:30:00,17566,Chris Richards,Pass
7,72,0.8780000305175781,0.4640000152587891,0.4089820981025696,Hoffenheim,Christoph Baumgartner,Goal,OpenPlay,2021,2021-09-25 13:30:00,17566,,None
8,80,0.7869999694824219,0.265,0.0548058971762657,Hoffenheim,David Raum,ShotOnPost,DirectFreekick,2021,2021-09-25 13:30:00,17566,,Standard
9,80,0.955999984741211,0.5120000076293946,0.674575924873352,Hoffenheim,Pavel Kaderábek,Goal,SetPiece,2021,2021-09-25 13:30:00,17566,,Rebound
10,93,0.779000015258789,0.6619999694824219,0.0215874835848808,Hoffenheim,Dennis Geiger,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,,None
11,5,0.8469999694824218,0.5179999923706055,0.0334741026163101,Wolfsburg,Bote Baku,BlockedShot,OpenPlay,2021,2021-09-25 13:30:00,17566,,Aerial
12,5,0.745999984741211,0.4520000076293945,0.0163040962070226,Wolfsburg,Maximilian Arnold,BlockedShot,OpenPlay,2021,2021-09-25 13:30:00,17566,,Rebound
13,14,0.6759999847412109,0.6020000076293945,0.0123939476907253,Wolfsburg,Jérôme Roussillon,SavedShot,OpenPlay,2021,2021-09-25 13:30:00,17566,Kevin Mbabu,Pass
14,16,0.740999984741211,0.4870000076293945,0.0135477781295776,Wolfsburg,Bote Baku,MissedShots,FromCorner,2021,2021-09-25 13:30:00,17566,,Aerial
15,18,0.8090000152587891,0.2679999923706054,0.0226353965699672,Wolfsburg,Dodi Lukebakio,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Wout Weghorst,Pass
16,24,0.754000015258789,0.644000015258789,0.0165812037885189,Wolfsburg,Bote Baku,Goal,OpenPlay,2021,2021-09-25 13:30:00,17566,Maximilian Philipp,Chipped
17,32,0.715999984741211,0.379000015258789,0.0158002078533172,Wolfsburg,Maximilian Arnold,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Maximilian Philipp,Pass
18,34,0.6980000305175781,0.315,0.0140152461826801,Wolfsburg,Maximilian Arnold,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Bote Baku,Pass
19,46,0.799000015258789,0.5370000076293945,0.0462759993970394,Wolfsburg,Maximilian Philipp,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Wout Weghorst,Pass
20,47,0.784000015258789,0.3029999923706055,0.0225325878709554,Wolfsburg,Dodi Lukebakio,MissedShots,OpenPlay,2021,2021-09-25 13:30:00,17566,Bote Baku,Pass
21,59,0.9669999694824218,0.415,0.1356514990329742,Wolfsburg,Wout Weghorst,BlockedShot,OpenPlay,2021,2021-09-25 13:30:00,17566,Dodi Lukebakio,Pass
22,86,0.911999969482422,0.519000015258789,0.1211763620376586,Wolfsburg,John Brooks,MissedShots,SetPiece,2021,2021-09-25 13:30:00,17566,Maximilian Arnold,Cross
23,94,0.9259999847412108,0.5629999923706055,0.0346987508237361,Wolfsburg,Sebastiaan Bornauw,MissedShots,FromCorner,2021,2021-09-25 13:30:00,17566,Maximilian Arnold,Aerial
0,8,0.9519999694824218,0.6619999694824219,0.1105202957987785,Wolfsburg,Max Kruse,BlockedShot,OpenPlay,2021,2022-02-19 14:30:00,17720,Aster Vranckx,Throughball
1,17,0.8819999694824219,0.3520000076293945,0.078140303492546,Wolfsburg,Max Kruse,MissedShots,OpenPlay,2021,2022-02-19 14:30:00,17720,Bote Baku,Pass
2,27,0.7719999694824219,0.5870000076293945,0.0276935808360576,Wolfsburg,Jonas Wind,BlockedShot,OpenPlay,2021,2022-02-19 14:30:00,17720,Max Kruse,Pass
3,27,0.8690000152587891,0.4929999923706055,0.0324424467980861,Wolfsburg,Aster Vranckx,MissedShots,FromCorner,2021,2022-02-19 14:30:00,17720,,Aerial
4,35,0.884000015258789,0.6419999694824219,0.082175076007843,Wolfsburg,Jonas Wind,Goal,OpenPlay,2021,2022-02-19 14:30:00,17720,Maximilian Philipp,Pass
5,39,0.875999984741211,0.5279999923706055,0.245121955871582,Wolfsburg,Jonas Wind,SavedShot,SetPiece,2021,2022-02-19 14:30:00,17720,Maximilian Arnold,Cross
6,40,0.8180000305175781,0.6619999694824219,0.0652435645461082,Wolfsburg,Max Kruse,SavedShot,OpenPlay,2021,2022-02-19 14:30:00,17720,Jonas Wind,Pass
7,65,0.7669999694824219,0.6179999923706054,0.0323839969933033,Wolfsburg,Maximilian Arnold,MissedShots,OpenPlay,2021,2022-02-19 14:30:00,17720,,None
8,71,0.8590000152587891,0.7219999694824218,0.0446411482989788,Wolfsburg,Jérôme Roussillon,SavedShot,OpenPlay,2021,2022-02-19 14:30:00,17720,Jonas Wind,Pass
9,72,0.894000015258789,0.625999984741211,0.3726187348365783,Wolfsburg,Jérôme Roussillon,MissedShots,OpenPlay,2021,2022-02-19 14:30:00,17720,Max Kruse,Throughball
10,81,0.9159999847412108,0.5220000076293946,0.3269690275192261,Wolfsburg,Jonas Wind,SavedShot,SetPiece,2021,2022-02-19 14:30:00,17720,Maximilian Arnold,Cross
11,87,0.8180000305175781,0.5820000076293945,0.0447686687111854,Wolfsburg,Yannick Gerhardt,MissedShots,OpenPlay,2021,2022-02-19 14:30:00,17720,,None
12,90,0.784000015258789,0.35,0.0268627814948558,Wolfsburg,Maxence Lacroix,SavedShot,OpenPlay,2021,2022-02-19 14:30:00,17720,Max Kruse,Pass
13,91,0.7090000152587891,0.445,0.0134115926921367,Wolfsburg,Bote Baku,BlockedShot,FromCorner,2021,2022-02-19 14:30:00,17720,,None
14,12,0.8619999694824219,0.5729999923706055,0.0653481855988502,Hoffenheim,Ihlas Bebou,BlockedShot,SetPiece,2021,2022-02-19 14:30:00,17720,,None
