,min,x,y,xG,team,player,result,situation,season,datum,match_id,player_assisted,lastAction
24,70,0.915,0.3879999923706054,0.1053560450673103,RasenBallsport Leipzig,André Silva,SavedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,Dani Olmo,Pass
25,71,0.9290000152587892,0.489000015258789,0.4145199060440063,RasenBallsport Leipzig,Willi Orban,SavedShot,FromCorner,2022,2022-08-07 13:30:00,19349,Benjamin Henrichs,Cross
26,71,0.9669999694824218,0.4170000076293945,0.1315627098083496,RasenBallsport Leipzig,Lukas Klostermann,BlockedShot,FromCorner,2022,2022-08-07 13:30:00,19349,,Rebound
27,73,0.765,0.500999984741211,0.0260473378002643,RasenBallsport Leipzig,Dominik Szoboszlai,BlockedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,Benjamin Henrichs,Pass
28,74,0.745999984741211,0.6669999694824219,0.0203088801354169,RasenBallsport Leipzig,Dani Olmo,SavedShot,FromCorner,2022,2022-08-07 13:30:00,19349,Christopher Nkunku,Pass
29,74,0.705999984741211,0.6659999847412109,0.0151252262294292,RasenBallsport Leipzig,David Raum,BlockedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,Dani Olmo,Pass
30,75,0.735999984741211,0.345,0.015493550337851,RasenBallsport Leipzig,Dani Olmo,MissedShots,OpenPlay,2022,2022-08-07 13:30:00,19349,,BallRecovery
31,77,0.8190000152587891,0.705,0.0253842417150735,RasenBallsport Leipzig,Christopher Nkunku,BlockedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,David Raum,Pass
32,77,0.8640000152587891,0.345,0.0646449029445648,RasenBallsport Leipzig,Hugo Novoa Ramos,BlockedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,André Silva,Pass
33,81,0.785,0.47,0.0575622431933879,RasenBallsport Leipzig,André Silva,MissedShots,OpenPlay,2022,2022-08-07 13:30:00,19349,,TakeOn
34,88,0.8419999694824218,0.674000015258789,0.0290796849876642,RasenBallsport Leipzig,Josko Gvardiol,BlockedShot,FromCorner,2022,2022-08-07 13:30:00,19349,David Raum,Pass
35,91,0.76,0.3010000038146972,0.0193045251071453,RasenBallsport Leipzig,Dominik Szoboszlai,MissedShots,OpenPlay,2022,2022-08-07 13:30:00,19349,Christopher Nkunku,Pass
36,94,0.8430000305175781,0.4490000152587891,0.067245714366436,RasenBallsport Leipzig,Christopher Nkunku,BlockedShot,SetPiece,2022,2022-08-07 13:30:00,19349,Emil Forsberg,HeadPass
37,94,0.8859999847412109,0.3470000076293945,0.0115809179842472,RasenBallsport Leipzig,Lukas Klostermann,BlockedShot,OpenPlay,2022,2022-08-07 13:30:00,19349,Josko Gvardiol,Aerial
0,4,0.885,0.5,0.757696270942688,RasenBallsport Leipzig,Christopher Nkunku,Goal,Penalty,2022,2022-08-27 13:30:00,19370,,Standard
1,11,0.916999969482422,0.5,0.0749265253543853,RasenBallsport Leipzig,André Silva,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Kevin Kampl,Aerial
2,14,0.91,0.3940000152587891,0.3976760506629944,RasenBallsport Leipzig,Dani Olmo,ShotOnPost,OpenPlay,2022,2022-08-27 13:30:00,19370,,None
3,32,0.7969999694824219,0.2939999961853027,0.0304731559008359,RasenBallsport Leipzig,Benjamin Henrichs,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19370,,None
4,34,0.875999984741211,0.3320000076293945,0.0736672431230545,RasenBallsport Leipzig,André Silva,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Christopher Nkunku,Pass
5,34,0.93,0.4929999923706055,0.1269436329603195,RasenBallsport Leipzig,Mohamed Simakan,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19370,Dani Olmo,Cross
6,48,0.754000015258789,0.5070000076293946,0.014313499443233,RasenBallsport Leipzig,Konrad Laimer,SavedShot,FromCorner,2022,2022-08-27 13:30:00,19370,,Aerial
7,48,0.9590000152587892,0.52,0.4483126103878021,RasenBallsport Leipzig,Mohamed Simakan,SavedShot,FromCorner,2022,2022-08-27 13:30:00,19370,,Foul
8,54,0.84,0.4520000076293945,0.0993658229708671,RasenBallsport Leipzig,André Silva,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Dani Olmo,Pass
9,61,0.885,0.7080000305175781,0.2251006960868835,RasenBallsport Leipzig,Christopher Nkunku,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19370,André Silva,Pass
10,67,0.7430000305175781,0.5020000076293946,0.0168158542364835,RasenBallsport Leipzig,Konrad Laimer,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19370,,None
11,69,0.9469999694824218,0.4720000076293945,0.0767772421240806,RasenBallsport Leipzig,Willi Orban,SavedShot,FromCorner,2022,2022-08-27 13:30:00,19370,Dani Olmo,Aerial
12,75,0.8580000305175781,0.3970000076293945,0.1529235988855362,RasenBallsport Leipzig,Timo Werner,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Dani Olmo,Throughball
13,78,0.8969999694824219,0.4820000076293945,0.3741507232189178,RasenBallsport Leipzig,Timo Werner,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19370,Marcel Halstenberg,HeadPass
14,89,0.8640000152587891,0.529000015258789,0.1367261558771133,RasenBallsport Leipzig,Christopher Nkunku,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,,None
15,89,0.975,0.48,0.7865743041038513,RasenBallsport Leipzig,Christopher Nkunku,Goal,OpenPlay,2022,2022-08-27 13:30:00,19370,,None
16,30,0.73,0.4779999923706055,0.0195415206253528,Wolfsburg,Maximilian Arnold,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Lukas Nmecha,LayOff
17,49,0.8730000305175781,0.2770000076293945,0.0283097214996814,Wolfsburg,Omar Marmoush,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Paulo Otávio,Chipped
18,56,0.88,0.759000015258789,0.0292399507015943,Wolfsburg,Omar Marmoush,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Max Kruse,TakeOn
19,56,0.925,0.4070000076293945,0.0786101147532463,Wolfsburg,Lukas Nmecha,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Bote Baku,Cross
20,57,0.9669999694824218,0.6680000305175782,0.0345095284283161,Wolfsburg,Max Kruse,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19370,Felix Nmecha,Chipped
21,59,0.7609999847412109,0.2370000076293945,0.0151668833568692,Wolfsburg,Josip Brekalo,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,Omar Marmoush,Pass
22,59,0.933000030517578,0.4329999923706055,0.0932675302028656,Wolfsburg,Omar Marmoush,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19370,Maximilian Arnold,Cross
23,83,0.885,0.5429999923706055,0.1284975558519363,Wolfsburg,Max Kruse,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19370,,TakeOn
24,83,0.8980000305175782,0.5279999923706055,0.1070365011692047,Wolfsburg,Max Kruse,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19370,,Rebound
0,3,0.933000030517578,0.5059999847412109,0.0796265304088592,Schalke 04,Simon Terodde,MissedShots,SetPiece,2022,2022-08-27 13:30:00,19374,Thomas Ouwejan,Aerial
1,8,0.8619999694824219,0.4659999847412109,0.3859931230545044,Schalke 04,Simon Terodde,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
2,9,0.926999969482422,0.5220000076293946,0.056661020964384,Schalke 04,Malick Thiaw,SavedShot,FromCorner,2022,2022-08-27 13:30:00,19374,Thomas Ouwejan,Aerial
3,17,0.7090000152587891,0.5829999923706055,0.0118133695796132,Schalke 04,Thomas Ouwejan,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
4,24,0.909000015258789,0.555,0.0668200105428695,Schalke 04,Maya Yoshida,BlockedShot,FromCorner,2022,2022-08-27 13:30:00,19374,Thomas Ouwejan,Cross
5,27,0.91,0.610999984741211,0.0287029668688774,Schalke 04,Rodrigo Zalazar,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
6,30,0.885,0.5,0.75777667760849,Schalke 04,Marius Bülter,Goal,Penalty,2022,2022-08-27 13:30:00,19374,,Standard
7,35,0.915,0.56,0.0440391153097152,Schalke 04,Dominick Drexler,MissedShots,SetPiece,2022,2022-08-27 13:30:00,19374,Rodrigo Zalazar,Aerial
8,51,0.8230000305175781,0.4820000076293945,0.0481687225401401,Schalke 04,Rodrigo Zalazar,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
9,64,0.91,0.6090000152587891,0.0401267111301422,Schalke 04,Simon Terodde,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,Rodrigo Zalazar,Cross
10,71,0.745999984741211,0.620999984741211,0.0161631293594837,Schalke 04,Thomas Ouwejan,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19374,Florian Flick,Pass
11,73,0.906999969482422,0.54,0.1123020127415657,Schalke 04,Danny Latza,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,Cédric Brunner,Cross
12,73,0.965999984741211,0.6840000152587891,0.0335994213819503,Schalke 04,Maya Yoshida,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19374,Sebastian Polter,HeadPass
13,81,0.931999969482422,0.429000015258789,0.0599221661686897,Schalke 04,Sebastian Polter,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,Cédric Brunner,Aerial
14,83,0.85,0.6079999923706054,0.0485262274742126,Schalke 04,Florent Mollet,MissedShots,FromCorner,2022,2022-08-27 13:30:00,19374,,None
15,89,0.91,0.44,0.0759195238351821,Schalke 04,Sebastian Polter,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
16,4,0.904000015258789,0.344000015258789,0.0752287209033966,Union Berlin,Sheraldo Becker,SavedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,Jordan Siebatcheu,Pass
17,5,0.955,0.524000015258789,0.1075946390628814,Union Berlin,Morten Thorsby,Goal,FromCorner,2022,2022-08-27 13:30:00,19374,Danilho Doekhi,Aerial
18,22,0.784000015258789,0.4370000076293945,0.0497326143085956,Union Berlin,Rani Khedira,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
19,35,0.8180000305175781,0.4759999847412109,0.068787083029747,Union Berlin,Sheraldo Becker,Goal,OpenPlay,2022,2022-08-27 13:30:00,19374,Jordan Siebatcheu,LayOff
20,45,0.8530000305175781,0.4820000076293945,0.0895083174109458,Union Berlin,Sheraldo Becker,Goal,OpenPlay,2022,2022-08-27 13:30:00,19374,Jordan Siebatcheu,None
21,47,0.735999984741211,0.565,0.0120572773739695,Union Berlin,Janik Haberer,Goal,SetPiece,2022,2022-08-27 13:30:00,19374,,None
22,48,0.8819999694824219,0.395,0.0880593582987785,Union Berlin,Jordan Siebatcheu,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19374,Sheraldo Becker,Cross
23,66,0.8690000152587891,0.469000015258789,0.1331333369016647,Union Berlin,Morten Thorsby,BlockedShot,OpenPlay,2022,2022-08-27 13:30:00,19374,Jordan Siebatcheu,Pass
24,68,0.8480000305175781,0.51,0.1194107681512832,Union Berlin,Morten Thorsby,ShotOnPost,OpenPlay,2022,2022-08-27 13:30:00,19374,Janik Haberer,Pass
25,78,0.914000015258789,0.5329999923706055,0.1234825924038887,Union Berlin,Milos Pantovic,MissedShots,OpenPlay,2022,2022-08-27 13:30:00,19374,Julian Ryerson,Cross
26,86,0.8480000305175781,0.565,0.1131028980016708,Union Berlin,Sven Michel,Goal,OpenPlay,2022,2022-08-27 13:30:00,19374,,None
27,89,0.936999969482422,0.69,0.085002988576889,Union Berlin,Sven Michel,Goal,OpenPlay,2022,2022-08-27 13:30:00,19374,Kevin Behrens,HeadPass
0,4,0.901999969482422,0.6179999923706054,0.0988037660717964,VfB Stuttgart,Silas Wamangituka,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,Lilian Egloff,Pass
1,6,0.885,0.5479999923706055,0.0600895397365093,VfB Stuttgart,Konstantinos Mavropanos,SavedShot,SetPiece,2022,2022-09-03 13:30:00,19381,Borna Sosa,Cross
2,11,0.705999984741211,0.4970000076293945,0.0155940344557166,VfB Stuttgart,Hiroki Ito,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Borna Sosa,Pass
3,16,0.6430000305175781,0.325,0.0088291158899664,VfB Stuttgart,Konstantinos Mavropanos,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,,BallRecovery
4,17,0.8930000305175781,0.3870000076293945,0.0971968248486518,VfB Stuttgart,Chris Führich,Goal,OpenPlay,2022,2022-09-03 13:30:00,19381,Silas Wamangituka,Pass
5,26,0.855,0.3279999923706054,0.0431075170636177,VfB Stuttgart,Lilian Egloff,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,Joshua Vagnoman,Pass
6,31,0.88,0.3120000076293945,0.0198496598750352,VfB Stuttgart,Lilian Egloff,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19381,,Aerial
7,31,0.955,0.51,0.1489457041025161,VfB Stuttgart,Joshua Vagnoman,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19381,,Rebound
8,57,0.769000015258789,0.38,0.0235597882419824,VfB Stuttgart,Lilian Egloff,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Joshua Vagnoman,Pass
9,60,0.8209999847412109,0.4670000076293945,0.0433094426989555,VfB Stuttgart,Lilian Egloff,BlockedShot,FromCorner,2022,2022-09-03 13:30:00,19381,,None
10,74,0.815,0.5070000076293946,0.0655273050069809,VfB Stuttgart,Silas Wamangituka,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Chris Führich,TakeOn
11,84,0.9,0.4279999923706055,0.0680670142173767,VfB Stuttgart,Wataru Endo,MissedShots,SetPiece,2022,2022-09-03 13:30:00,19381,Hiroki Ito,Cross
12,87,0.755,0.3729999923706055,0.0162646658718585,VfB Stuttgart,Tiago Tomás,MissedShots,FromCorner,2022,2022-09-03 13:30:00,19381,,None
13,3,0.730999984741211,0.6270000076293946,0.0141121372580528,Schalke 04,Jordan Larsson,MissedShots,FromCorner,2022,2022-09-03 13:30:00,19381,,None
14,15,0.9159999847412108,0.4179999923706055,0.125892698764801,Schalke 04,Jordan Larsson,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Dominick Drexler,Pass
15,20,0.948000030517578,0.6430000305175781,0.3045010864734649,Schalke 04,Simon Terodde,Goal,OpenPlay,2022,2022-09-03 13:30:00,19381,Dominick Drexler,Pass
16,32,0.8209999847412109,0.5579999923706055,0.0554739534854888,Schalke 04,Simon Terodde,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Marius Bülter,Pass
17,36,0.7390000152587891,0.3759999847412109,0.0094821359962224,Schalke 04,Tom Krauß,BlockedShot,SetPiece,2022,2022-09-03 13:30:00,19381,,Aerial
18,40,0.875999984741211,0.354000015258789,0.0673517510294914,Schalke 04,Jordan Larsson,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Dominick Drexler,TakeOn
19,42,0.92,0.445,0.4836081862449646,Schalke 04,Simon Terodde,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,Jordan Larsson,Pass
20,67,0.931999969482422,0.4370000076293945,0.0837375000119209,Schalke 04,Sepp van den Berg,MissedShots,SetPiece,2022,2022-09-03 13:30:00,19381,,None
21,76,0.7919999694824219,0.615,0.0178985781967639,Schalke 04,Rodrigo Zalazar,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,Florent Mollet,HeadPass
22,77,0.8980000305175782,0.2920000076293945,0.0482541508972644,Schalke 04,Tom Krauß,SavedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,Rodrigo Zalazar,TakeOn
23,88,0.9009999847412108,0.4629999923706054,0.431187093257904,Schalke 04,Rodrigo Zalazar,BlockedShot,OpenPlay,2022,2022-09-03 13:30:00,19381,,None
24,90,0.955,0.5609999847412109,0.4632736444473266,Schalke 04,Rodrigo Zalazar,MissedShots,OpenPlay,2022,2022-09-03 13:30:00,19381,Marius Bülter,Cross
0,4,0.8119999694824219,0.654000015258789,0.0333413816988468,Wolfsburg,Omar Marmoush,BlockedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Jakub Kaminski,Pass
1,28,0.745,0.710999984741211,0.0156979486346244,Wolfsburg,Paulo Otávio,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Jakub Kaminski,Pass
2,29,0.9280000305175782,0.525,0.0571105480194091,Wolfsburg,Omar Marmoush,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,Mattias Svanberg,Aerial
3,37,0.6709999847412109,0.659000015258789,0.0110044665634632,Wolfsburg,Paulo Otávio,BlockedShot,FromCorner,2022,2022-08-20 13:30:00,19361,,None
4,48,0.941999969482422,0.424000015258789,0.0930611044168472,Wolfsburg,Omar Marmoush,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,Maximilian Arnold,Cross
5,50,0.9309999847412108,0.3729999923706055,0.0253819674253463,Wolfsburg,Micky van de Ven,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,Mattias Svanberg,Cross
6,54,0.919000015258789,0.4209999847412109,0.0936901718378067,Wolfsburg,Jakub Kaminski,BlockedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,,None
7,54,0.904000015258789,0.3229999923706054,0.0497114397585392,Wolfsburg,Omar Marmoush,BlockedShot,FromCorner,2022,2022-08-20 13:30:00,19361,Josuha Guilavogui,HeadPass
8,55,0.950999984741211,0.575,0.0480467639863491,Wolfsburg,Maxence Lacroix,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,Maximilian Arnold,Aerial
9,61,0.931999969482422,0.6509999847412109,0.0700899884104728,Wolfsburg,Max Kruse,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Maximilian Philipp,Chipped
10,63,0.8230000305175781,0.4970000076293945,0.0456307083368301,Wolfsburg,Maximilian Arnold,BlockedShot,FromCorner,2022,2022-08-20 13:30:00,19361,,None
11,67,0.8880000305175781,0.3559999847412109,0.0799537003040313,Wolfsburg,Bote Baku,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Jakub Kaminski,Pass
12,68,0.825999984741211,0.479000015258789,0.0514493510127067,Wolfsburg,Jakub Kaminski,BlockedShot,FromCorner,2022,2022-08-20 13:30:00,19361,Micky van de Ven,Pass
13,78,0.750999984741211,0.5729999923706055,0.0222548078745603,Wolfsburg,Maximilian Arnold,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Max Kruse,Pass
14,82,0.840999984741211,0.6509999847412109,0.0533485226333141,Wolfsburg,Maximilian Philipp,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Kevin Paredes,Pass
15,84,0.9309999847412108,0.4209999847412109,0.3392661511898041,Wolfsburg,Bote Baku,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,Paulo Otávio,Cross
16,88,0.919000015258789,0.44,0.047379620373249,Wolfsburg,Max Kruse,MissedShots,SetPiece,2022,2022-08-20 13:30:00,19361,Maximilian Arnold,Aerial
17,89,0.894000015258789,0.4729999923706054,0.0700650438666343,Wolfsburg,Micky van de Ven,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,Maximilian Arnold,Cross
18,6,0.885,0.7240000152587891,0.0326687321066856,Schalke 04,Marius Bülter,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19361,Alex Kral,TakeOn
19,29,0.8690000152587891,0.27,0.0427648350596427,Schalke 04,Marius Bülter,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19361,Simon Terodde,HeadPass
20,47,0.885,0.5,0.75777667760849,Schalke 04,Simon Terodde,SavedShot,Penalty,2022,2022-08-20 13:30:00,19361,,Standard
21,48,0.8109999847412109,0.5129999923706055,0.0382992886006832,Schalke 04,Danny Latza,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,,None
22,51,0.9080000305175782,0.629000015258789,0.0187488496303558,Schalke 04,Marius Bülter,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19361,Thomas Ouwejan,Aerial
23,52,0.774000015258789,0.4879999923706055,0.0232060216367244,Schalke 04,Cédric Brunner,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19361,,Rebound
24,72,0.749000015258789,0.595999984741211,0.0166681874543428,Schalke 04,Alex Kral,MissedShots,OpenPlay,2022,2022-08-20 13:30:00,19361,,None
25,72,0.850999984741211,0.6309999847412109,0.049876868724823,Schalke 04,Sebastian Polter,SavedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,,Rebound
26,90,0.8480000305175781,0.479000015258789,0.0346554592251777,Schalke 04,Florian Flick,BlockedShot,OpenPlay,2022,2022-08-20 13:30:00,19361,,Aerial
27,92,0.7609999847412109,0.47,0.0195644665509462,Schalke 04,Jordan Larsson,MissedShots,FromCorner,2022,2022-08-20 13:30:00,19361,,None
0,0,0.8969999694824219,0.6530000305175782,0.0298722721636295,Union Berlin,Janik Haberer,SavedShot,OpenPlay,2022,2022-09-18 13:30:00,19402,Christopher Trimmel,Cross
1,3,0.8480000305175781,0.2770000076293945,0.0260550454258918,Union Berlin,Sheraldo Becker,MissedShots,SetPiece,2022,2022-09-18 13:30:00,19402,Niko Gießelmann,Pass
2,17,0.955,0.4959999847412109,0.1089218854904174,Union Berlin,Diogo Leite,MissedShots,SetPiece,2022,2022-09-18 13:30:00,19402,Christopher Trimmel,Aerial
3,18,0.8730000305175781,0.77,0.0221850164234638,Union Berlin,Sheraldo Becker,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Janik Haberer,BallRecovery
4,27,0.9440000152587892,0.649000015258789,0.0145462015643715,Union Berlin,Jordan Siebatcheu,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Niko Gießelmann,Aerial
5,32,0.8959999847412109,0.524000015258789,0.0205832310020923,Union Berlin,Timo Baumgartl,SavedShot,FromCorner,2022,2022-09-18 13:30:00,19402,Sheraldo Becker,Aerial
6,37,0.7280000305175781,0.4970000076293945,0.0146858002990484,Union Berlin,Niko Gießelmann,BlockedShot,OpenPlay,2022,2022-09-18 13:30:00,19402,,None
7,46,0.874000015258789,0.5270000076293946,0.1159998252987861,Union Berlin,Jordan Siebatcheu,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Andras Schafer,Pass
8,48,0.904000015258789,0.4159999847412109,0.1206850856542587,Union Berlin,Jordan Siebatcheu,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Sheraldo Becker,Pass
9,53,0.93,0.5770000076293945,0.1085516214370727,Union Berlin,Jordan Siebatcheu,Goal,OpenPlay,2022,2022-09-18 13:30:00,19402,Sheraldo Becker,Cross
10,71,0.749000015258789,0.3959999847412109,0.023095890879631,Union Berlin,Rani Khedira,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Jordan Siebatcheu,Pass
11,73,0.7190000152587891,0.6880000305175781,0.0104824565351009,Union Berlin,Niko Gießelmann,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Christopher Trimmel,Chipped
12,74,0.75,0.404000015258789,0.0266083590686321,Union Berlin,Jordan Siebatcheu,BlockedShot,OpenPlay,2022,2022-09-18 13:30:00,19402,,None
13,74,0.8419999694824218,0.524000015258789,0.0922975465655326,Union Berlin,Morten Thorsby,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,,Dispossessed
14,76,0.8640000152587891,0.4490000152587891,0.3075183033943176,Union Berlin,Sheraldo Becker,Goal,OpenPlay,2022,2022-09-18 13:30:00,19402,Paul Seguin,Chipped
15,81,0.7419999694824219,0.5929999923706055,0.0319764949381351,Union Berlin,Paul Seguin,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Jordan Siebatcheu,HeadPass
16,31,0.9290000152587892,0.67,0.069777101278305,Wolfsburg,Josip Brekalo,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,Mattias Svanberg,BallTouch
17,50,0.8540000152587891,0.6759999847412109,0.0436472818255424,Wolfsburg,Lukas Nmecha,BlockedShot,OpenPlay,2022,2022-09-18 13:30:00,19402,Bote Baku,Chipped
18,50,0.720999984741211,0.4870000076293945,0.0125288479030132,Wolfsburg,Maximilian Arnold,MissedShots,OpenPlay,2022,2022-09-18 13:30:00,19402,,Rebound
